Kod,Gmina,Powiat,Wojewodztwo,Rok,Data,Dotacja
218043,Środa Śląska (3),Powiat średzki,DOLNOŚLĄSKIE,2016,2016-04-24,10551380
218043,Środa Śląska (3),Powiat średzki,DOLNOŚLĄSKIE,2017,2017-01-03,39402915
218043,Środa Śląska (3),Powiat średzki,DOLNOŚLĄSKIE,2018,2018-11-28,21591013
218043,Środa Śląska (3),Powiat średzki,DOLNOŚLĄSKIE,2019,2019-08-22,8419134
218043,Środa Śląska (3),Powiat średzki,DOLNOŚLĄSKIE,2020,2020-12-13,6682702
218043,Środa Śląska (3),Powiat średzki,DOLNOŚLĄSKIE,2021,2021-06-17,31760388
218043,Środa Śląska (3),Powiat średzki,DOLNOŚLĄSKIE,2022,2022-03-27,5389016
218052,Udanin (2),Powiat średzki,DOLNOŚLĄSKIE,2004,2004-10-20,18563608
218052,Udanin (2),Powiat średzki,DOLNOŚLĄSKIE,2005,2005-01-24,470096
218052,Udanin (2),Powiat średzki,DOLNOŚLĄSKIE,2006,2006-11-16,238934
218052,Udanin (2),Powiat średzki,DOLNOŚLĄSKIE,2007,2007-10-15,10309990
218052,Udanin (2),Powiat średzki,DOLNOŚLĄSKIE,2008,2008-07-20,4867650
218052,Udanin (2),Powiat średzki,DOLNOŚLĄSKIE,2009,2009-11-04,1745614
218052,Udanin (2),Powiat średzki,DOLNOŚLĄSKIE,2010,2010-08-20,9362034
218052,Udanin (2),Powiat średzki,DOLNOŚLĄSKIE,2011,2011-05-08,1255147
218052,Udanin (2),Powiat średzki,DOLNOŚLĄSKIE,2012,2012-11-01,26064910
218052,Udanin (2),Powiat średzki,DOLNOŚLĄSKIE,2013,2013-01-29,11732897
218052,Udanin (2),Powiat średzki,DOLNOŚLĄSKIE,2014,2014-11-16,25078029
218052,Udanin (2),Powiat średzki,DOLNOŚLĄSKIE,2015,2015-01-02,10976755
218052,Udanin (2),Powiat średzki,DOLNOŚLĄSKIE,2016,2016-03-29,21623828
218052,Udanin (2),Powiat średzki,DOLNOŚLĄSKIE,2017,2017-12-14,962431
218052,Udanin (2),Powiat średzki,DOLNOŚLĄSKIE,2018,2018-04-20,24977387
218052,Udanin (2),Powiat średzki,DOLNOŚLĄSKIE,2019,2019-07-31,11073947
218052,Udanin (2),Powiat średzki,DOLNOŚLĄSKIE,2020,2020-07-07,47505885
218052,Udanin (2),Powiat średzki,DOLNOŚLĄSKIE,2021,2021-01-24,42168881
218052,Udanin (2),Powiat średzki,DOLNOŚLĄSKIE,2022,2022-11-24,19950224
401031,Nieszawa (1),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2004,2004-05-21,2416244
401031,Nieszawa (1),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2005,2005-11-10,982166
401031,Nieszawa (1),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2006,2006-05-03,3402673
401031,Nieszawa (1),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2007,2007-08-21,2839875
401031,Nieszawa (1),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2008,2008-05-22,5374981
401031,Nieszawa (1),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2009,2009-03-30,18438981
401031,Nieszawa (1),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2010,2010-04-26,16268472
401031,Nieszawa (1),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2011,2011-07-06,45262638
401031,Nieszawa (1),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2012,2012-02-27,282052
401031,Nieszawa (1),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2013,2013-02-02,12652027
401031,Nieszawa (1),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2014,2014-04-02,3707004
401031,Nieszawa (1),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2015,2015-07-17,42895101
401031,Nieszawa (1),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2016,2016-12-29,9421743
401031,Nieszawa (1),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2017,2017-05-16,25952795
401031,Nieszawa (1),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2018,2018-02-25,65608434
401031,Nieszawa (1),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2019,2019-01-14,1046689
401031,Nieszawa (1),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2020,2020-09-28,45130017
401031,Nieszawa (1),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2021,2021-10-22,1325860
401031,Nieszawa (1),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2022,2022-11-22,20163224
219011,Świdnica (1),Powiat świdnicki,DOLNOŚLĄSKIE,2004,2004-01-29,7210001
219011,Świdnica (1),Powiat świdnicki,DOLNOŚLĄSKIE,2005,2005-08-05,200498
219011,Świdnica (1),Powiat świdnicki,DOLNOŚLĄSKIE,2006,2006-12-29,1674541
219011,Świdnica (1),Powiat świdnicki,DOLNOŚLĄSKIE,2007,2007-06-04,6064162
219011,Świdnica (1),Powiat świdnicki,DOLNOŚLĄSKIE,2008,2008-08-30,3377608
219011,Świdnica (1),Powiat świdnicki,DOLNOŚLĄSKIE,2009,2009-08-15,3623698
219011,Świdnica (1),Powiat świdnicki,DOLNOŚLĄSKIE,2010,2010-03-03,9594706
219011,Świdnica (1),Powiat świdnicki,DOLNOŚLĄSKIE,2011,2011-01-13,3203429
219011,Świdnica (1),Powiat świdnicki,DOLNOŚLĄSKIE,2012,2012-08-31,49177756
219011,Świdnica (1),Powiat świdnicki,DOLNOŚLĄSKIE,2013,2013-12-17,81919062
219011,Świdnica (1),Powiat świdnicki,DOLNOŚLĄSKIE,2014,2014-12-17,23369506
219011,Świdnica (1),Powiat świdnicki,DOLNOŚLĄSKIE,2015,2015-10-10,110906691
219011,Świdnica (1),Powiat świdnicki,DOLNOŚLĄSKIE,2016,2016-10-09,2949782
219011,Świdnica (1),Powiat świdnicki,DOLNOŚLĄSKIE,2017,2017-08-20,4462274
219011,Świdnica (1),Powiat świdnicki,DOLNOŚLĄSKIE,2018,2018-11-23,3750218
219011,Świdnica (1),Powiat świdnicki,DOLNOŚLĄSKIE,2019,2019-10-20,293144
219011,Świdnica (1),Powiat świdnicki,DOLNOŚLĄSKIE,2020,2020-02-12,20284707
219011,Świdnica (1),Powiat świdnicki,DOLNOŚLĄSKIE,2021,2021-01-08,574542
219011,Świdnica (1),Powiat świdnicki,DOLNOŚLĄSKIE,2022,2022-12-22,41872702
219032,Dobromierz (2),Powiat świdnicki,DOLNOŚLĄSKIE,2004,2004-07-06,4626526
219032,Dobromierz (2),Powiat świdnicki,DOLNOŚLĄSKIE,2005,2005-02-03,7886098
219032,Dobromierz (2),Powiat świdnicki,DOLNOŚLĄSKIE,2006,2006-11-22,9703897
219032,Dobromierz (2),Powiat świdnicki,DOLNOŚLĄSKIE,2007,2007-03-29,2065243
219032,Dobromierz (2),Powiat świdnicki,DOLNOŚLĄSKIE,2008,2008-10-19,16096155
219032,Dobromierz (2),Powiat świdnicki,DOLNOŚLĄSKIE,2009,2009-10-01,8352560
219032,Dobromierz (2),Powiat świdnicki,DOLNOŚLĄSKIE,2010,2010-05-04,5715495
219032,Dobromierz (2),Powiat świdnicki,DOLNOŚLĄSKIE,2011,2011-05-02,56695873
219032,Dobromierz (2),Powiat świdnicki,DOLNOŚLĄSKIE,2012,2012-06-19,6385240
219032,Dobromierz (2),Powiat świdnicki,DOLNOŚLĄSKIE,2013,2013-10-13,8239533
219032,Dobromierz (2),Powiat świdnicki,DOLNOŚLĄSKIE,2014,2014-05-22,27320708
219032,Dobromierz (2),Powiat świdnicki,DOLNOŚLĄSKIE,2015,2015-09-17,1443944
219032,Dobromierz (2),Powiat świdnicki,DOLNOŚLĄSKIE,2016,2016-03-24,10462709
219032,Dobromierz (2),Powiat świdnicki,DOLNOŚLĄSKIE,2017,2017-10-26,7309137
219032,Dobromierz (2),Powiat świdnicki,DOLNOŚLĄSKIE,2018,2018-08-29,61890484
219032,Dobromierz (2),Powiat świdnicki,DOLNOŚLĄSKIE,2019,2019-01-08,14525135
219032,Dobromierz (2),Powiat świdnicki,DOLNOŚLĄSKIE,2020,2020-12-20,80621860
219032,Dobromierz (2),Powiat świdnicki,DOLNOŚLĄSKIE,2021,2021-02-05,52445632
219032,Dobromierz (2),Powiat świdnicki,DOLNOŚLĄSKIE,2022,2022-05-28,1717509
219043,Jaworzyna Śląska (3),Powiat świdnicki,DOLNOŚLĄSKIE,2004,2004-05-16,1317992
219043,Jaworzyna Śląska (3),Powiat świdnicki,DOLNOŚLĄSKIE,2005,2005-12-17,5110755
219043,Jaworzyna Śląska (3),Powiat świdnicki,DOLNOŚLĄSKIE,2006,2006-12-17,17906684
219043,Jaworzyna Śląska (3),Powiat świdnicki,DOLNOŚLĄSKIE,2007,2007-06-07,11014321
219043,Jaworzyna Śląska (3),Powiat świdnicki,DOLNOŚLĄSKIE,2008,2008-05-06,919312
219043,Jaworzyna Śląska (3),Powiat świdnicki,DOLNOŚLĄSKIE,2009,2009-04-17,6120993
219043,Jaworzyna Śląska (3),Powiat świdnicki,DOLNOŚLĄSKIE,2010,2010-05-13,3480514
219043,Jaworzyna Śląska (3),Powiat świdnicki,DOLNOŚLĄSKIE,2011,2011-05-03,3079580
219043,Jaworzyna Śląska (3),Powiat świdnicki,DOLNOŚLĄSKIE,2012,2012-03-21,5004070
219043,Jaworzyna Śląska (3),Powiat świdnicki,DOLNOŚLĄSKIE,2013,2013-03-24,6009035
219043,Jaworzyna Śląska (3),Powiat świdnicki,DOLNOŚLĄSKIE,2014,2014-02-10,3354336
219043,Jaworzyna Śląska (3),Powiat świdnicki,DOLNOŚLĄSKIE,2015,2015-08-05,5983739
219043,Jaworzyna Śląska (3),Powiat świdnicki,DOLNOŚLĄSKIE,2016,2016-10-31,199782
219043,Jaworzyna Śląska (3),Powiat świdnicki,DOLNOŚLĄSKIE,2017,2017-12-18,1765315
219043,Jaworzyna Śląska (3),Powiat świdnicki,DOLNOŚLĄSKIE,2018,2018-02-06,5530148
219043,Jaworzyna Śląska (3),Powiat świdnicki,DOLNOŚLĄSKIE,2019,2019-10-17,4752481
219043,Jaworzyna Śląska (3),Powiat świdnicki,DOLNOŚLĄSKIE,2020,2020-07-09,4937129
219043,Jaworzyna Śląska (3),Powiat świdnicki,DOLNOŚLĄSKIE,2021,2021-02-22,2897463
219043,Jaworzyna Śląska (3),Powiat świdnicki,DOLNOŚLĄSKIE,2022,2022-03-28,13633878
219052,Marcinowice (2),Powiat świdnicki,DOLNOŚLĄSKIE,2004,2004-11-26,13754048
219052,Marcinowice (2),Powiat świdnicki,DOLNOŚLĄSKIE,2005,2005-11-01,5832285
219052,Marcinowice (2),Powiat świdnicki,DOLNOŚLĄSKIE,2006,2006-01-15,7192188
219052,Marcinowice (2),Powiat świdnicki,DOLNOŚLĄSKIE,2007,2007-05-02,110672534
219052,Marcinowice (2),Powiat świdnicki,DOLNOŚLĄSKIE,2008,2008-01-17,4667799
219052,Marcinowice (2),Powiat świdnicki,DOLNOŚLĄSKIE,2009,2009-11-01,9499712
219052,Marcinowice (2),Powiat świdnicki,DOLNOŚLĄSKIE,2010,2010-01-28,6822793
219052,Marcinowice (2),Powiat świdnicki,DOLNOŚLĄSKIE,2011,2011-10-25,2727091
219052,Marcinowice (2),Powiat świdnicki,DOLNOŚLĄSKIE,2012,2012-03-13,20885971
219052,Marcinowice (2),Powiat świdnicki,DOLNOŚLĄSKIE,2013,2013-03-21,61804870
219052,Marcinowice (2),Powiat świdnicki,DOLNOŚLĄSKIE,2014,2014-09-02,3957412
219052,Marcinowice (2),Powiat świdnicki,DOLNOŚLĄSKIE,2015,2015-09-23,9865818
219052,Marcinowice (2),Powiat świdnicki,DOLNOŚLĄSKIE,2016,2016-12-03,6507622
219052,Marcinowice (2),Powiat świdnicki,DOLNOŚLĄSKIE,2017,2017-01-23,3917989
219052,Marcinowice (2),Powiat świdnicki,DOLNOŚLĄSKIE,2018,2018-06-16,2247997
219052,Marcinowice (2),Powiat świdnicki,DOLNOŚLĄSKIE,2019,2019-07-19,16878211
219052,Marcinowice (2),Powiat świdnicki,DOLNOŚLĄSKIE,2020,2020-09-25,18200083
219052,Marcinowice (2),Powiat świdnicki,DOLNOŚLĄSKIE,2021,2021-08-05,1629369
219052,Marcinowice (2),Powiat świdnicki,DOLNOŚLĄSKIE,2022,2022-04-06,88810274
219063,Strzegom (3),Powiat świdnicki,DOLNOŚLĄSKIE,2004,2004-08-25,1184134
219063,Strzegom (3),Powiat świdnicki,DOLNOŚLĄSKIE,2005,2005-04-04,11123949
219063,Strzegom (3),Powiat świdnicki,DOLNOŚLĄSKIE,2006,2006-05-05,7369063
219063,Strzegom (3),Powiat świdnicki,DOLNOŚLĄSKIE,2007,2007-11-21,756880
219063,Strzegom (3),Powiat świdnicki,DOLNOŚLĄSKIE,2008,2008-07-17,36875338
219063,Strzegom (3),Powiat świdnicki,DOLNOŚLĄSKIE,2009,2009-02-13,11392251
219063,Strzegom (3),Powiat świdnicki,DOLNOŚLĄSKIE,2010,2010-09-11,41249749
219063,Strzegom (3),Powiat świdnicki,DOLNOŚLĄSKIE,2011,2011-10-18,65613049
219063,Strzegom (3),Powiat świdnicki,DOLNOŚLĄSKIE,2012,2012-01-15,31054842
219063,Strzegom (3),Powiat świdnicki,DOLNOŚLĄSKIE,2013,2013-05-24,15155972
219063,Strzegom (3),Powiat świdnicki,DOLNOŚLĄSKIE,2014,2014-12-21,7361125
219063,Strzegom (3),Powiat świdnicki,DOLNOŚLĄSKIE,2015,2015-10-23,7394889
219063,Strzegom (3),Powiat świdnicki,DOLNOŚLĄSKIE,2016,2016-10-13,35826019
219063,Strzegom (3),Powiat świdnicki,DOLNOŚLĄSKIE,2017,2017-09-12,2146521
219063,Strzegom (3),Powiat świdnicki,DOLNOŚLĄSKIE,2018,2018-01-23,35473280
219063,Strzegom (3),Powiat świdnicki,DOLNOŚLĄSKIE,2019,2019-04-21,69074513
219063,Strzegom (3),Powiat świdnicki,DOLNOŚLĄSKIE,2020,2020-03-21,40310224
219063,Strzegom (3),Powiat świdnicki,DOLNOŚLĄSKIE,2021,2021-03-26,22448591
219063,Strzegom (3),Powiat świdnicki,DOLNOŚLĄSKIE,2022,2022-12-24,2168312
219072,Świdnica (2),Powiat świdnicki,DOLNOŚLĄSKIE,2004,2004-01-09,2780620
219072,Świdnica (2),Powiat świdnicki,DOLNOŚLĄSKIE,2005,2005-08-28,2821292
219072,Świdnica (2),Powiat świdnicki,DOLNOŚLĄSKIE,2006,2006-08-29,2493491
219072,Świdnica (2),Powiat świdnicki,DOLNOŚLĄSKIE,2007,2007-11-19,24226111
219072,Świdnica (2),Powiat świdnicki,DOLNOŚLĄSKIE,2008,2008-06-09,5335558
219072,Świdnica (2),Powiat świdnicki,DOLNOŚLĄSKIE,2009,2009-07-18,20372844
219072,Świdnica (2),Powiat świdnicki,DOLNOŚLĄSKIE,2010,2010-03-16,4778630
219072,Świdnica (2),Powiat świdnicki,DOLNOŚLĄSKIE,2011,2011-12-26,564235
219072,Świdnica (2),Powiat świdnicki,DOLNOŚLĄSKIE,2012,2012-02-27,46894356
219072,Świdnica (2),Powiat świdnicki,DOLNOŚLĄSKIE,2013,2013-03-25,26947117
219072,Świdnica (2),Powiat świdnicki,DOLNOŚLĄSKIE,2014,2014-02-08,6912297
219072,Świdnica (2),Powiat świdnicki,DOLNOŚLĄSKIE,2015,2015-02-20,13135840
219072,Świdnica (2),Powiat świdnicki,DOLNOŚLĄSKIE,2016,2016-07-18,2445633
219072,Świdnica (2),Powiat świdnicki,DOLNOŚLĄSKIE,2017,2017-02-05,24606505
219072,Świdnica (2),Powiat świdnicki,DOLNOŚLĄSKIE,2018,2018-01-05,18523666
219072,Świdnica (2),Powiat świdnicki,DOLNOŚLĄSKIE,2019,2019-05-04,3380607
219072,Świdnica (2),Powiat świdnicki,DOLNOŚLĄSKIE,2020,2020-05-20,50186378
219072,Świdnica (2),Powiat świdnicki,DOLNOŚLĄSKIE,2021,2021-11-04,6867044
219072,Świdnica (2),Powiat świdnicki,DOLNOŚLĄSKIE,2022,2022-04-13,774201
219083,Żarów (3),Powiat świdnicki,DOLNOŚLĄSKIE,2004,2004-07-18,8456704
219083,Żarów (3),Powiat świdnicki,DOLNOŚLĄSKIE,2005,2005-01-29,12118816
219083,Żarów (3),Powiat świdnicki,DOLNOŚLĄSKIE,2006,2006-10-28,4120480
219083,Żarów (3),Powiat świdnicki,DOLNOŚLĄSKIE,2007,2007-02-20,30691868
219083,Żarów (3),Powiat świdnicki,DOLNOŚLĄSKIE,2008,2008-11-11,9021913
219083,Żarów (3),Powiat świdnicki,DOLNOŚLĄSKIE,2009,2009-05-29,3887285
219083,Żarów (3),Powiat świdnicki,DOLNOŚLĄSKIE,2010,2010-12-23,7982854
219083,Żarów (3),Powiat świdnicki,DOLNOŚLĄSKIE,2011,2011-05-13,15973706
219083,Żarów (3),Powiat świdnicki,DOLNOŚLĄSKIE,2012,2012-11-06,21424289
219083,Żarów (3),Powiat świdnicki,DOLNOŚLĄSKIE,2013,2013-09-13,19142094
219083,Żarów (3),Powiat świdnicki,DOLNOŚLĄSKIE,2014,2014-08-05,10833400
219083,Żarów (3),Powiat świdnicki,DOLNOŚLĄSKIE,2015,2015-03-12,7795127
219083,Żarów (3),Powiat świdnicki,DOLNOŚLĄSKIE,2016,2016-08-07,20856864
219083,Żarów (3),Powiat świdnicki,DOLNOŚLĄSKIE,2017,2017-12-08,1023617
219083,Żarów (3),Powiat świdnicki,DOLNOŚLĄSKIE,2018,2018-11-10,16801837
219083,Żarów (3),Powiat świdnicki,DOLNOŚLĄSKIE,2019,2019-09-24,8865246
219083,Żarów (3),Powiat świdnicki,DOLNOŚLĄSKIE,2020,2020-02-03,28580065
219083,Żarów (3),Powiat świdnicki,DOLNOŚLĄSKIE,2021,2021-07-18,53065770
219083,Żarów (3),Powiat świdnicki,DOLNOŚLĄSKIE,2022,2022-10-12,362207
219021,Świebodzice (1),Powiat świdnicki,DOLNOŚLĄSKIE,2004,2004-02-27,1940793
219021,Świebodzice (1),Powiat świdnicki,DOLNOŚLĄSKIE,2005,2005-05-30,514994
219021,Świebodzice (1),Powiat świdnicki,DOLNOŚLĄSKIE,2006,2006-12-20,7787140
219021,Świebodzice (1),Powiat świdnicki,DOLNOŚLĄSKIE,2007,2007-06-16,35555386
219021,Świebodzice (1),Powiat świdnicki,DOLNOŚLĄSKIE,2008,2008-12-06,13684025
219021,Świebodzice (1),Powiat świdnicki,DOLNOŚLĄSKIE,2009,2009-12-21,6458358
219021,Świebodzice (1),Powiat świdnicki,DOLNOŚLĄSKIE,2010,2010-03-30,7335673
219021,Świebodzice (1),Powiat świdnicki,DOLNOŚLĄSKIE,2011,2011-09-25,11109949
219021,Świebodzice (1),Powiat świdnicki,DOLNOŚLĄSKIE,2012,2012-01-30,10138718
219021,Świebodzice (1),Powiat świdnicki,DOLNOŚLĄSKIE,2013,2013-05-05,31126704
219021,Świebodzice (1),Powiat świdnicki,DOLNOŚLĄSKIE,2014,2014-01-25,26136109
219021,Świebodzice (1),Powiat świdnicki,DOLNOŚLĄSKIE,2015,2015-10-15,35054152
219021,Świebodzice (1),Powiat świdnicki,DOLNOŚLĄSKIE,2016,2016-11-11,1155997
219021,Świebodzice (1),Powiat świdnicki,DOLNOŚLĄSKIE,2017,2017-10-04,23362804
219021,Świebodzice (1),Powiat świdnicki,DOLNOŚLĄSKIE,2018,2018-12-21,1776388
219021,Świebodzice (1),Powiat świdnicki,DOLNOŚLĄSKIE,2019,2019-10-24,17530713
219021,Świebodzice (1),Powiat świdnicki,DOLNOŚLĄSKIE,2020,2020-11-13,7129035
219021,Świebodzice (1),Powiat świdnicki,DOLNOŚLĄSKIE,2021,2021-09-30,7517830
219021,Świebodzice (1),Powiat świdnicki,DOLNOŚLĄSKIE,2022,2022-08-01,778143
401042,Aleksandrów Kujawski (2),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2004,2004-06-04,2021179
401042,Aleksandrów Kujawski (2),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2005,2005-09-08,2684525
401042,Aleksandrów Kujawski (2),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2006,2006-03-10,736491
401042,Aleksandrów Kujawski (2),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2007,2007-04-11,2311503
401042,Aleksandrów Kujawski (2),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2008,2008-11-08,1806514
401042,Aleksandrów Kujawski (2),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2009,2009-08-03,24509894
401042,Aleksandrów Kujawski (2),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2010,2010-08-25,21565949
401042,Aleksandrów Kujawski (2),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2011,2011-11-19,3641594
401042,Aleksandrów Kujawski (2),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2012,2012-04-12,6802998
401042,Aleksandrów Kujawski (2),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2013,2013-12-30,12057603
401042,Aleksandrów Kujawski (2),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2014,2014-08-02,6970363
401042,Aleksandrów Kujawski (2),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2015,2015-01-20,131768
401042,Aleksandrów Kujawski (2),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2016,2016-01-05,21230354
401042,Aleksandrów Kujawski (2),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2017,2017-07-12,30218085
401042,Aleksandrów Kujawski (2),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2018,2018-01-16,11959774
401042,Aleksandrów Kujawski (2),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2019,2019-10-21,22823402
401042,Aleksandrów Kujawski (2),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2020,2020-08-23,5746253
401042,Aleksandrów Kujawski (2),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2021,2021-10-28,5548295
401042,Aleksandrów Kujawski (2),Powiat aleksandrowski,KUJAWSKO-POMORSKIE,2022,2022-02-16,21861971
220052,Zawonia (2),Powiat trzebnicki,DOLNOŚLĄSKIE,2004,2004-06-06,2863279
220052,Zawonia (2),Powiat trzebnicki,DOLNOŚLĄSKIE,2005,2005-04-01,21563981
220052,Zawonia (2),Powiat trzebnicki,DOLNOŚLĄSKIE,2006,2006-11-05,17952836
220052,Zawonia (2),Powiat trzebnicki,DOLNOŚLĄSKIE,2007,2007-08-18,96596
220052,Zawonia (2),Powiat trzebnicki,DOLNOŚLĄSKIE,2008,2008-11-15,684727
220052,Zawonia (2),Powiat trzebnicki,DOLNOŚLĄSKIE,2009,2009-04-05,3336924
220052,Zawonia (2),Powiat trzebnicki,DOLNOŚLĄSKIE,2010,2010-02-12,13305223
220052,Zawonia (2),Powiat trzebnicki,DOLNOŚLĄSKIE,2011,2011-11-15,19351382
220052,Zawonia (2),Powiat trzebnicki,DOLNOŚLĄSKIE,2012,2012-01-17,59754570
220052,Zawonia (2),Powiat trzebnicki,DOLNOŚLĄSKIE,2013,2013-04-16,12504875
220052,Zawonia (2),Powiat trzebnicki,DOLNOŚLĄSKIE,2014,2014-08-25,2027107
220052,Zawonia (2),Powiat trzebnicki,DOLNOŚLĄSKIE,2015,2015-09-26,33863892
220052,Zawonia (2),Powiat trzebnicki,DOLNOŚLĄSKIE,2016,2016-04-02,16768724
220052,Zawonia (2),Powiat trzebnicki,DOLNOŚLĄSKIE,2017,2017-05-08,55625595
220052,Zawonia (2),Powiat trzebnicki,DOLNOŚLĄSKIE,2018,2018-02-05,10300739
220052,Zawonia (2),Powiat trzebnicki,DOLNOŚLĄSKIE,2019,2019-08-16,14231031
220052,Zawonia (2),Powiat trzebnicki,DOLNOŚLĄSKIE,2020,2020-07-02,13548006
220052,Zawonia (2),Powiat trzebnicki,DOLNOŚLĄSKIE,2021,2021-03-24,15859611
220052,Zawonia (2),Powiat trzebnicki,DOLNOŚLĄSKIE,2022,2022-12-06,14567928
217053,Wiązów (3),Powiat strzeliński,DOLNOŚLĄSKIE,2004,2004-12-22,4943471
217053,Wiązów (3),Powiat strzeliński,DOLNOŚLĄSKIE,2005,2005-02-04,17855725
217053,Wiązów (3),Powiat strzeliński,DOLNOŚLĄSKIE,2006,2006-07-18,4086611
217053,Wiązów (3),Powiat strzeliński,DOLNOŚLĄSKIE,2007,2007-04-09,21624261
217053,Wiązów (3),Powiat strzeliński,DOLNOŚLĄSKIE,2008,2008-08-04,2873732
217053,Wiązów (3),Powiat strzeliński,DOLNOŚLĄSKIE,2009,2009-01-28,3719672
217053,Wiązów (3),Powiat strzeliński,DOLNOŚLĄSKIE,2010,2010-03-28,22069542
217053,Wiązów (3),Powiat strzeliński,DOLNOŚLĄSKIE,2011,2011-01-02,24403409
217053,Wiązów (3),Powiat strzeliński,DOLNOŚLĄSKIE,2012,2012-09-07,22293174
217053,Wiązów (3),Powiat strzeliński,DOLNOŚLĄSKIE,2013,2013-03-13,34332161
217053,Wiązów (3),Powiat strzeliński,DOLNOŚLĄSKIE,2014,2014-08-23,26959101
217053,Wiązów (3),Powiat strzeliński,DOLNOŚLĄSKIE,2015,2015-03-18,22399497
217053,Wiązów (3),Powiat strzeliński,DOLNOŚLĄSKIE,2016,2016-11-08,5345898
217053,Wiązów (3),Powiat strzeliński,DOLNOŚLĄSKIE,2017,2017-11-12,73673670
217053,Wiązów (3),Powiat strzeliński,DOLNOŚLĄSKIE,2018,2018-07-27,7676992
217053,Wiązów (3),Powiat strzeliński,DOLNOŚLĄSKIE,2019,2019-07-06,29145215
217053,Wiązów (3),Powiat strzeliński,DOLNOŚLĄSKIE,2020,2020-12-05,6242147
217053,Wiązów (3),Powiat strzeliński,DOLNOŚLĄSKIE,2021,2021-04-20,46923641
217053,Wiązów (3),Powiat strzeliński,DOLNOŚLĄSKIE,2022,2022-08-22,6756765
408032,Chrostkowo (2),Powiat lipnowski,KUJAWSKO-POMORSKIE,2004,2004-10-19,4441404
408032,Chrostkowo (2),Powiat lipnowski,KUJAWSKO-POMORSKIE,2005,2005-05-01,17956914
408032,Chrostkowo (2),Powiat lipnowski,KUJAWSKO-POMORSKIE,2006,2006-02-18,10240987
408032,Chrostkowo (2),Powiat lipnowski,KUJAWSKO-POMORSKIE,2007,2007-10-30,1910887
408032,Chrostkowo (2),Powiat lipnowski,KUJAWSKO-POMORSKIE,2008,2008-07-26,1702559
408032,Chrostkowo (2),Powiat lipnowski,KUJAWSKO-POMORSKIE,2009,2009-04-10,38484587
408032,Chrostkowo (2),Powiat lipnowski,KUJAWSKO-POMORSKIE,2010,2010-05-09,9190629
408032,Chrostkowo (2),Powiat lipnowski,KUJAWSKO-POMORSKIE,2011,2011-07-13,170452289
408032,Chrostkowo (2),Powiat lipnowski,KUJAWSKO-POMORSKIE,2012,2012-02-21,54388120
408032,Chrostkowo (2),Powiat lipnowski,KUJAWSKO-POMORSKIE,2013,2013-02-02,22571666
408032,Chrostkowo (2),Powiat lipnowski,KUJAWSKO-POMORSKIE,2014,2014-08-31,17886472
408032,Chrostkowo (2),Powiat lipnowski,KUJAWSKO-POMORSKIE,2015,2015-06-07,2214684
408032,Chrostkowo (2),Powiat lipnowski,KUJAWSKO-POMORSKIE,2016,2016-05-20,3749866
408032,Chrostkowo (2),Powiat lipnowski,KUJAWSKO-POMORSKIE,2017,2017-11-22,22233916
408032,Chrostkowo (2),Powiat lipnowski,KUJAWSKO-POMORSKIE,2018,2018-05-09,38878550
408032,Chrostkowo (2),Powiat lipnowski,KUJAWSKO-POMORSKIE,2019,2019-01-31,8457750
